,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
14916,White,Lethal Injection,Oklahoma,Male,2002,12,10,10
14917,White,Lethal Injection,Oklahoma,Male,2002,12,12,10
14918,Black,Lethal Injection,Oklahoma,Male,2002,12,17,10
14919,White,Lethal Injection,Oregon,Male,1996,9,6,24
14920,White,Lethal Injection,Oregon,Male,1997,5,16,24
14921,White,Lethal Injection,Pennsylvania,Male,1995,5,2,1
14922,White,Lethal Injection,Pennsylvania,Male,1995,8,16,1
14923,White,Lethal Injection,Pennsylvania,Male,1999,7,6,11
14924,Black,Lethal Injection,South Carolina,Male,1995,8,18,25
14925,White,Lethal Injection,South Carolina,Male,1996,5,31,1
14926,White,Lethal Injection,South Carolina,Male,1996,7,19,1
14927,White,Lethal Injection,South Carolina,Male,1996,9,6,11
14928,White,Electrocution,South Carolina,Male,1996,10,4,24
14929,White,Lethal Injection,South Carolina,Male,1996,11,15,10
14930,Black,Lethal Injection,South Carolina,Male,1996,11,22,11
14931,White,Lethal Injection,South Carolina,Male,1997,6,13,10
14932,Black,Lethal Injection,South Carolina,Male,1997,11,7,10
14933,White,Lethal Injection,South Carolina,Male,1998,3,6,11
14936,Black,Lethal Injection,South Carolina,Male,1998,12,4,10
14937,Black,Lethal Injection,South Carolina,Male,1998,12,4,10
14940,Black,Lethal Injection,South Carolina,Male,1999,1,8,23
14941,White,Lethal Injection,South Carolina,Male,1999,1,22,1
14942,Black,Lethal Injection,South Carolina,Male,1999,11,12,25
14943,White,Lethal Injection,South Carolina,Male,1999,12,3,10
14944,Black,Lethal Injection,South Carolina,Male,2000,11,3,10
14945,White,Lethal Injection,South Carolina,Male,2002,5,3,1
14946,Black,Lethal Injection,South Carolina,Male,2002,8,23,10
14947,White,Lethal Injection,South Carolina,Male,2002,9,13,26
14948,Latino,Lethal Injection,Texas,Male,1992,1,22,10
14949,White,Lethal Injection,Texas,Male,1992,2,11,11
14950,White,Lethal Injection,Texas,Male,1992,2,28,1
14951,White,Lethal Injection,Texas,Male,1992,3,3,23
14953,White,Lethal Injection,Texas,Male,1992,5,7,10
14954,Latino,Lethal Injection,Texas,Male,1992,5,20,11
14955,White,Lethal Injection,Texas,Male,1992,5,22,6
14956,Black,Lethal Injection,Texas,Male,1992,8,11,23
14957,Black,Lethal Injection,Texas,Male,1992,9,22,10
14959,Black,Lethal Injection,Texas,Male,1992,12,10,24
14960,Latino,Lethal Injection,Texas,Male,1993,3,23,10
14961,Latino,Lethal Injection,Texas,Male,1993,3,25,1
14962,Black,Lethal Injection,Texas,Male,1993,5,4,23
14963,Latino,Lethal Injection,Texas,Male,1993,5,12,1
14964,White,Lethal Injection,Texas,Male,1993,5,18,10
14965,White,Lethal Injection,Texas,Male,1993,6,29,1
14966,Black,Lethal Injection,Texas,Male,1993,7,1,10
14967,Black,Lethal Injection,Texas,Male,1993,7,30,10
14968,White,Lethal Injection,Texas,Male,1993,8,5,10
14969,White,Lethal Injection,Texas,Male,1993,8,12,10
14970,Black,Lethal Injection,Texas,Male,1993,8,20,25
14971,Latino,Lethal Injection,Texas,Male,1993,8,24,10
14972,Black,Lethal Injection,Texas,Male,1993,8,31,10
14973,White,Lethal Injection,Texas,Male,1993,9,3,24
14974,Black,Lethal Injection,Texas,Male,1993,9,28,24
14975,White,Lethal Injection,Texas,Male,1993,11,10,25
14976,Black,Lethal Injection,Texas,Male,1993,12,15,10
14977,White,Lethal Injection,Texas,Male,1994,2,2,10
14978,Black,Lethal Injection,Texas,Male,1994,3,31,25
14979,White,Lethal Injection,Texas,Male,1994,4,4,25
14980,White,Lethal Injection,Texas,Male,1994,4,26,25
14981,Black,Lethal Injection,Texas,Male,1994,5,3,1
14982,White,Lethal Injection,Texas,Male,1994,5,27,1
14983,White,Lethal Injection,Texas,Male,1994,6,14,25
14984,White,Lethal Injection,Texas,Male,1994,8,2,10
14985,Latino,Lethal Injection,Texas,Male,1994,9,16,10
14986,White,Lethal Injection,Texas,Male,1994,9,20,1
14988,White,Lethal Injection,Texas,Male,1994,11,22,10
14989,Black,Lethal Injection,Texas,Male,1994,12,6,23
14990,White,Lethal Injection,Texas,Male,1994,12,11,10
14991,White,Lethal Injection,Texas,Male,1995,1,4,24
14992,Latino,Lethal Injection,Texas,Male,1995,1,17,1
14993,White,Lethal Injection,Texas,Male,1995,1,31,10
14994,Black,Lethal Injection,Texas,Male,1995,1,31,10
14995,White,Lethal Injection,Texas,Male,1995,2,7,25
14996,White,Lethal Injection,Texas,Male,1995,2,16,10
14997,Black,Lethal Injection,Texas,Male,1995,2,21,11
14998,White,Lethal Injection,Texas,Male,1995,4,6,10
14999,White,Lethal Injection,Texas,Male,1995,6,1,19
15000,Black,Lethal Injection,Texas,Male,1995,6,8,10
15001,Black,Lethal Injection,Texas,Male,1995,6,20,23
15002,Black,Lethal Injection,Texas,Male,1995,6,21,11
15003,Black,Lethal Injection,Texas,Male,1995,8,15,1
15004,Black,Lethal Injection,Texas,Male,1995,9,19,10
15005,White,Lethal Injection,Texas,Male,1995,10,4,10
15006,Black,Lethal Injection,Texas,Male,1995,12,6,1
15007,Asian,Lethal Injection,Texas,Male,1995,12,7,1
15008,Latino,Lethal Injection,Texas,Male,1995,12,11,11
15009,White,Lethal Injection,Texas,Male,1995,12,12,23
15010,White,Lethal Injection,Texas,Male,1996,2,9,10
15011,Black,Lethal Injection,Texas,Male,1996,2,27,11
15012,Latino,Lethal Injection,Texas,Male,1996,9,18,23
15013,White,Lethal Injection,Texas,Male,1997,2,10,24
15014,Black,Lethal Injection,Texas,Male,1997,3,12,19
15015,White,Lethal Injection,Texas,Male,1997,4,2,10
15016,White,Lethal Injection,Texas,Male,1997,4,3,1
15017,White,Lethal Injection,Texas,Male,1997,4,14,19
15018,White,Lethal Injection,Texas,Male,1997,4,16,1
15019,White,Lethal Injection,Texas,Male,1997,4,21,11
15020,White,Lethal Injection,Texas,Male,1997,4,29,23
15021,Black,Lethal Injection,Texas,Male,1997,5,6,10
15022,Black,Lethal Injection,Texas,Male,1997,5,13,10
15024,White,Lethal Injection,Texas,Male,1997,5,19,23
15025,White,Lethal Injection,Texas,Male,1997,5,20,25
15026,Black,Lethal Injection,Texas,Male,1997,5,21,10
15027,White,Lethal Injection,Texas,Male,1997,5,22,10
15028,White,Lethal Injection,Texas,Male,1997,5,28,1
15029,Black,Lethal Injection,Texas,Male,1997,6,2,10
15030,Black,Lethal Injection,Texas,Male,1997,6,3,11
15031,Black,Lethal Injection,Texas,Male,1997,6,4,10
15032,Latino,Lethal Injection,Texas,Male,1997,6,4,11
15033,White,Lethal Injection,Texas,Male,1997,6,11,10
15034,White,Lethal Injection,Texas,Male,1997,6,16,10
15035,Black,Lethal Injection,Texas,Male,1997,6,17,24
15036,Latino,Lethal Injection,Texas,Male,1997,6,18,10
15038,Black,Lethal Injection,Texas,Male,1997,9,9,23
15039,Black,Lethal Injection,Texas,Male,1997,9,22,10
15040,White,Lethal Injection,Texas,Male,1997,9,25,11
15041,White,Lethal Injection,Texas,Male,1997,9,30,10
15042,Black,Lethal Injection,Texas,Male,1997,10,1,10
15043,White,Lethal Injection,Texas,Male,1997,10,8,11
15044,Black,Lethal Injection,Texas,Male,1997,10,28,1
15045,Asian,Lethal Injection,Texas,Male,1997,11,4,24
15046,White,Lethal Injection,Texas,Male,1997,11,6,25
15047,White,Lethal Injection,Texas,Male,1997,11,19,24
15048,Black,Lethal Injection,Texas,Male,1997,11,21,10
15049,White,Lethal Injection,Texas,Male,1997,12,9,1
15050,White,Lethal Injection,Texas,Female,1998,2,3,10
15051,White,Lethal Injection,Texas,Male,1998,2,9,1
15052,White,Lethal Injection,Texas,Male,1998,3,11,26
15053,White,Lethal Injection,Texas,Male,1998,4,24,1
15054,White,Lethal Injection,Texas,Male,1998,4,24,1
15055,White,Lethal Injection,Texas,Male,1998,4,29,1
15056,Black,Lethal Injection,Texas,Male,1998,5,18,10
15057,Latino,Lethal Injection,Texas,Male,1998,5,19,11
15058,White,Lethal Injection,Texas,Male,1998,6,11,10
15059,White,Lethal Injection,Texas,Male,1998,6,15,1
15061,Latino,Lethal Injection,Texas,Male,1998,8,26,1
15062,White,Lethal Injection,Texas,Male,1998,9,9,10
15063,Latino,Lethal Injection,Texas,Male,1998,9,23,10
15064,Latino,Lethal Injection,Texas,Male,1998,10,1,1
15065,White,Lethal Injection,Texas,Male,1998,10,7,1
15066,White,Lethal Injection,Texas,Male,1998,11,17,24
15069,Black,Lethal Injection,Texas,Male,1998,12,15,1
15070,White,Lethal Injection,Texas,Male,1999,1,5,11
15071,White,Lethal Injection,Texas,Male,1999,1,13,1
15072,Latino,Lethal Injection,Texas,Male,1999,1,26,1
15073,Latino,Lethal Injection,Texas,Male,1999,2,10,1
15074,White,Lethal Injection,Texas,Male,1999,2,11,10
15075,Latino,Lethal Injection,Texas,Male,1999,2,16,6
15076,Black,Lethal Injection,Texas,Male,1999,2,24,10
15077,Black,Lethal Injection,Texas,Male,1999,3,26,25
15078,White,Lethal Injection,Texas,Male,1999,3,30,10
15079,White,Lethal Injection,Texas,Male,1999,4,28,1
15080,Latino,Lethal Injection,Texas,Male,1999,5,4,10
15081,Black,Lethal Injection,Texas,Male,1999,5,5,23
15082,White,Lethal Injection,Texas,Male,1999,6,1,1
15083,White,Lethal Injection,Texas,Male,1999,6,17,1
15084,White,Lethal Injection,Texas,Male,1999,7,1,10
15085,Black,Lethal Injection,Texas,Male,1999,7,7,11
15086,White,Lethal Injection,Texas,Male,1999,8,4,10
15087,Black,Lethal Injection,Texas,Male,1999,8,5,19
15088,Black,Lethal Injection,Texas,Male,1999,8,10,10
15089,White,Lethal Injection,Texas,Male,1999,8,11,24
15090,Latino,Lethal Injection,Texas,Male,1999,8,18,23
15091,White,Lethal Injection,Texas,Male,1999,9,1,10
15093,Black,Lethal Injection,Texas,Male,1999,9,14,10
15094,White,Lethal Injection,Texas,Male,1999,9,21,10
15095,White,Lethal Injection,Texas,Male,1999,10,12,1
15096,White,Lethal Injection,Texas,Male,1999,10,14,11
15097,Native American,Lethal Injection,Texas,Male,1999,10,28,11
15098,Black,Lethal Injection,Texas,Male,1999,11,16,1
15099,White,Lethal Injection,Texas,Male,1999,11,17,10
15100,Latino,Lethal Injection,Texas,Male,1999,11,18,10
15101,White,Lethal Injection,Texas,Male,1999,12,8,1
15102,White,Lethal Injection,Texas,Male,1999,12,9,1
15103,White,Lethal Injection,Texas,Male,1999,12,14,10
15104,Black,Lethal Injection,Texas,Male,1999,12,15,10
15105,White,Lethal Injection,Texas,Male,2000,1,12,25
15106,White,Lethal Injection,Texas,Male,2000,1,18,25
15107,Black,Lethal Injection,Texas,Male,2000,1,20,11
15108,White,Lethal Injection,Texas,Male,2000,1,21,1
15109,White,Lethal Injection,Texas,Male,2000,1,24,1
15110,Black,Lethal Injection,Texas,Male,2000,1,25,10
15111,Black,Lethal Injection,Texas,Male,2000,2,23,23
15112,White,Lethal Injection,Texas,Female,2000,2,24,1
15113,Black,Lethal Injection,Texas,Male,2000,3,1,19
15114,Black,Lethal Injection,Texas,Male,2000,3,14,10
15115,White,Lethal Injection,Texas,Male,2000,3,15,11
15116,White,Lethal Injection,Texas,Male,2000,5,4,25
15117,White,Lethal Injection,Texas,Male,2000,5,9,25
15118,White,Lethal Injection,Texas,Male,2000,5,11,1
15119,Black,Lethal Injection,Texas,Male,2000,5,23,10
15120,White,Lethal Injection,Texas,Male,2000,5,24,10
15121,Black,Lethal Injection,Texas,Male,2000,5,25,24
15123,White,Lethal Injection,Texas,Male,2000,6,12,1
15124,Black,Lethal Injection,Texas,Male,2000,6,14,10
15125,Latino,Lethal Injection,Texas,Male,2000,6,15,23
15126,Black,Lethal Injection,Texas,Male,2000,6,22,10
15127,Latino,Lethal Injection,Texas,Male,2000,6,29,10
15128,White,Lethal Injection,Texas,Male,2000,7,12,11
15129,Latino,Lethal Injection,Texas,Male,2000,7,26,10
15130,Black,Lethal Injection,Texas,Male,2000,8,9,23
15131,Latino,Lethal Injection,Texas,Male,2000,8,9,11
15132,Black,Lethal Injection,Texas,Male,2000,8,16,10
15133,White,Lethal Injection,Texas,Male,2000,8,22,25
15134,White,Lethal Injection,Texas,Male,2000,8,23,23
15135,Black,Lethal Injection,Texas,Male,2000,8,30,1
15136,White,Lethal Injection,Texas,Male,2000,9,27,11
15137,White,Lethal Injection,Texas,Male,2000,11,1,6
15138,Latino,Lethal Injection,Texas,Male,2000,11,9,24
15140,Black,Lethal Injection,Texas,Male,2000,11,15,24
15141,White,Lethal Injection,Texas,Male,2000,12,5,24
15142,White,Lethal Injection,Texas,Male,2000,12,6,1
15143,White,Lethal Injection,Texas,Male,2000,12,7,10
15144,White,Lethal Injection,Texas,Male,2000,21,27,1
15145,White,Lethal Injection,Texas,Male,2001,1,9,11
15146,White,Lethal Injection,Texas,Male,2001,1,18,24
15147,Black,Lethal Injection,Texas,Male,2001,1,29,11
15148,Latino,Lethal Injection,Texas,Male,2001,2,8,10
15149,White,Lethal Injection,Texas,Male,2001,3,7,1
15150,White,Lethal Injection,Texas,Male,2001,4,3,1
15151,Black,Lethal Injection,Texas,Male,2001,4,25,24
15152,White,Lethal Injection,Texas,Male,2001,6,13,1
15154,Black,Lethal Injection,Texas,Male,2002,1,16,10
15155,Black,Lethal Injection,Texas,Male,2002,1,30,1
15156,White,Lethal Injection,Texas,Male,2002,1,31,1
15157,White,Lethal Injection,Texas,Male,2002,2,28,10
15158,Black,Lethal Injection,Texas,Male,2002,3,7,1
15159,Latino,Lethal Injection,Texas,Male,2002,4,10,1
15161,White,Lethal Injection,Texas,Male,2002,4,18,10
15162,Latino,Lethal Injection,Texas,Male,2002,4,30,10
15163,Black,Lethal Injection,Texas,Male,2002,5,9,11
15164,White,Lethal Injection,Texas,Male,2002,5,16,1
15165,Latino,Lethal Injection,Texas,Male,2002,5,22,10
15166,Black,Lethal Injection,Texas,Male,2002,5,28,10
15167,White,Lethal Injection,Texas,Male,2002,5,30,10
15168,White,Lethal Injection,Texas,Male,2002,6,13,10
15169,White,Lethal Injection,Texas,Male,2002,6,25,1
15170,Black,Lethal Injection,Texas,Male,2002,6,26,11
15171,White,Lethal Injection,Texas,Male,2002,8,7,10
15172,Black,Lethal Injection,Texas,Male,2002,8,8,10
15173,Latino,Lethal Injection,Texas,Male,2002,8,14,10
15174,White,Lethal Injection,Texas,Male,2002,8,20,11
15175,Black,Lethal Injection,Texas,Male,2002,8,28,10
15176,Black,Lethal Injection,Texas,Male,2002,9,10,10
15177,White,Lethal Injection,Texas,Male,2002,9,17,10
15178,White,Lethal Injection,Texas,Male,2002,9,18,23
15179,White,Lethal Injection,Texas,Male,2002,9,24,1
15180,Black,Lethal Injection,Texas,Male,2002,9,25,10
15181,White,Lethal Injection,Texas,Male,2002,10,1,24
15182,White,Lethal Injection,Texas,Male,2002,11,19,1
15183,White,Lethal Injection,Texas,Male,2002,11,20,1
15184,Latino,Lethal Injection,Texas,Male,2002,12,4,1
15185,White,Lethal Injection,Texas,Male,2002,12,11,1
15187,White,Firing Squad,Utah,Male,1996,1,26,11
15188,White,Lethal Injection,Utah,Male,1999,10,15,10
15189,White,Electrocution,Virginia,Male,1992,5,20,11
15190,White,Electrocution,Virginia,Male,1992,7,23,11
15193,Black,Electrocution,Virginia,Male,1993,1,19,10
15195,White,Electrocution,Virginia,Male,1993,6,17,11
15197,White,Electrocution,Virginia,Male,1993,12,16,11
15198,Black,Electrocution,Virginia,Male,1994,3,3,10
15199,Black,Electrocution,Virginia,Male,1994,4,27,11
15200,Black,Lethal Injection,Virginia,Male,1995,1,24,10
15201,Black,Lethal Injection,Virginia,Male,1995,6,25,10
15202,White,Lethal Injection,Virginia,Male,1995,9,27,6
15203,Black,Lethal Injection,Virginia,Male,1995,10,19,1
15204,White,Lethal Injection,Virginia,Male,1995,11,13,10
15205,White,Lethal Injection,Virginia,Male,1996,1,4,10
15206,Black,Lethal Injection,Virginia,Male,1996,1,23,10
15207,White,Lethal Injection,Virginia,Male,1996,7,17,10
15208,Black,Lethal Injection,Virginia,Male,1996,11,21,23
15209,White,Lethal Injection,Virginia,Male,1996,12,3,1
15210,Black,Lethal Injection,Virginia,Male,1996,12,10,10
15211,White,Lethal Injection,Virginia,Male,1996,12,12,11
15212,White,Lethal Injection,Virginia,Male,1996,12,16,19
15213,White,Lethal Injection,Virginia,Male,1997,2,6,25
15214,Black,Lethal Injection,Virginia,Male,1997,2,26,25
15215,White,Lethal Injection,Virginia,Male,1997,7,17,1
15216,White,Lethal Injection,Virginia,Male,1997,7,23,11
15217,Black,Lethal Injection,Virginia,Male,1997,8,19,10
15218,Latino,Lethal Injection,Virginia,Male,1997,9,17,6
15219,Black,Lethal Injection,Virginia,Male,1997,11,13,10
15220,Black,Lethal Injection,Virginia,Male,1997,12,9,19
15221,White,Lethal Injection,Virginia,Male,1997,12,11,19
15222,Black,Lethal Injection,Virginia,Male,1998,2,10,10
15223,White,Lethal Injection,Virginia,Male,1998,3,18,1
15224,Black,Lethal Injection,Virginia,Male,1998,3,25,10
15225,Latino,Lethal Injection,Virginia,Male,1998,4,14,11
15227,White,Lethal Injection,Virginia,Male,1998,7,23,10
15229,Black,Lethal Injection,Virginia,Male,1998,8,31,1
15230,White,Electrocution,Virginia,Male,1998,9,23,1
15233,Black,Lethal Injection,Virginia,Male,1998,11,17,1
15235,Black,Lethal Injection,Virginia,Male,1999,1,20,10
15236,White,Lethal Injection,Virginia,Male,1999,2,4,10
15237,White,Lethal Injection,Virginia,Male,1999,3,9,10
15238,White,Lethal Injection,Virginia,Male,1999,3,25,6
15239,Black,Lethal Injection,Virginia,Male,1999,4,13,10
15240,White,Lethal Injection,Virginia,Male,1999,4,20,10
15241,White,Lethal Injection,Virginia,Male,1999,4,28,1
15242,White,Lethal Injection,Virginia,Male,1999,4,29,10
15243,White,Lethal Injection,Virginia,Male,1999,7,21,25
15244,Black,Lethal Injection,Virginia,Male,1999,8,17,6
15245,White,Lethal Injection,Virginia,Male,1999,9,16,24
15246,Black,Lethal Injection,Virginia,Male,1999,10,19,10
15247,Black,Lethal Injection,Virginia,Male,1999,11,9,1
15248,Black,Lethal Injection,Virginia,Male,1999,12,9,10
15249,White,Lethal Injection,Virginia,Male,2000,1,10,1
15250,White,Lethal Injection,Virginia,Male,2000,1,13,10
15251,Black,Lethal Injection,Virginia,Male,2000,3,16,1
15252,White,Electrocution,Virginia,Male,2000,7,6,10
15253,White,Lethal Injection,Virginia,Male,2000,8,30,11
15254,White,Lethal Injection,Virginia,Male,2000,9,14,11
15255,Black,Lethal Injection,Virginia,Male,2000,10,10,10
15256,Black,Lethal Injection,Virginia,Male,2000,12,6,1
15257,White,Lethal Injection,Virginia,Male,2001,3,1,10
15258,White,Lethal Injection,Virginia,Male,2002,3,14,19
15259,White,Lethal Injection,Virginia,Male,2002,4,2,24
15260,Black,Lethal Injection,Virginia,Male,2002,6,12,25
15261,Other Race,Lethal Injection,Virginia,Male,2002,11,14,1
15262,White,Hanging,Washington,Male,1993,1,5,11
15264,White,Lethal Injection,Washington,Male,1998,10,13,11
15265,White,Lethal Injection,Washington,Male,2001,8,28,11
15266,White,Lethal Injection,West Virginia,Male,2000,4,19,11
15267,White,Lethal Injection,Wyoming,Male,1992,1,22,26
